time,temperature_2m,relative_humidity_2m,wind_speed_10m
2024-01-26 07:00:00,7.9,92,3.4
2024-01-26 08:00:00,12.6,73,2.1
2024-01-26 09:00:00,16.1,61,4.0
2024-01-26 10:00:00,19.4,42,7.7
2024-01-26 11:00:00,21.8,25,12.2
2024-01-26 12:00:00,23.2,20,14.0
2024-01-26 13:00:00,24.1,18,13.8
2024-01-26 14:00:00,24.6,18,14.2
2024-01-26 15:00:00,24.4,18,13.8
2024-01-26 16:00:00,23.2,22,10.7
2024-01-26 17:00:00,20.4,47,12.8
2024-01-26 18:00:00,16.9,67,9.3
2024-01-26 19:00:00,14.6,70,8.3
2024-01-26 20:00:00,12.6,71,6.4
2024-01-26 21:00:00,10.8,82,2.9
2024-01-26 22:00:00,9.2,92,3.5
2024-01-26 23:00:00,9.0,93,2.6
2024-01-27 00:00:00,7.6,97,2.2
2024-01-27 01:00:00,7.2,98,2.2
2024-01-27 02:00:00,6.9,99,2.5
2024-01-27 03:00:00,6.2,99,2.5
2024-01-27 04:00:00,5.3,99,2.9
2024-01-27 05:00:00,6.2,96,2.2
2024-01-27 06:00:00,5.6,97,2.5
2024-01-27 07:00:00,8.4,85,2.0
2024-01-27 08:00:00,12.8,69,2.1
2024-01-27 09:00:00,16.6,55,2.4
2024-01-27 10:00:00,20.0,42,1.1
2024-01-27 11:00:00,22.8,33,1.5
2024-01-27 12:00:00,24.6,27,2.6
2024-01-27 13:00:00,24.8,29,11.3
2024-01-27 14:00:00,22.9,41,15.6
2024-01-27 15:00:00,22.2,46,14.6
2024-01-27 16:00:00,21.1,50,10.6
2024-01-27 17:00:00,19.8,58,11.2
2024-01-27 18:00:00,17.1,73,9.9
2024-01-27 19:00:00,14.6,88,5.8
2024-01-27 20:00:00,14.9,86,0.4
2024-01-27 21:00:00,12.9,90,3.8
2024-01-27 22:00:00,11.4,91,4.5
2024-01-27 23:00:00,10.9,93,3.4
2024-01-28 00:00:00,11.4,92,2.6
2024-01-28 01:00:00,11.4,91,4.2
2024-01-28 02:00:00,11.6,90,4.1
2024-01-28 03:00:00,11.5,92,1.9
2024-01-28 04:00:00,11.2,94,2.3
2024-01-28 05:00:00,10.8,95,1.4
2024-01-28 06:00:00,9.8,100,1.5
2024-01-28 07:00:00,9.9,98,1.1
2024-01-28 08:00:00,14.4,80,3.1
2024-01-28 09:00:00,16.9,66,4.3
2024-01-28 10:00:00,19.7,52,4.6
2024-01-28 11:00:00,22.5,37,6.0
2024-01-28 12:00:00,24.6,31,6.2
2024-01-28 13:00:00,25.0,32,11.0
2024-01-28 14:00:00,23.2,42,16.9
2024-01-28 15:00:00,21.8,49,14.8
2024-01-28 16:00:00,20.0,59,10.8
2024-01-28 17:00:00,18.1,71,10.5
2024-01-28 18:00:00,16.3,83,5.5
2024-01-28 19:00:00,14.9,92,3.5
2024-01-28 20:00:00,15.1,92,1.6
2024-01-28 21:00:00,14.2,96,2.7
2024-01-28 22:00:00,13.0,96,5.6
2024-01-28 23:00:00,13.2,94,4.9
2024-01-29 00:00:00,13.1,94,7.1
2024-01-29 01:00:00,12.6,97,5.4
2024-01-29 02:00:00,12.8,96,3.4
2024-01-29 03:00:00,12.9,96,2.2
2024-01-29 04:00:00,11.4,99,3.9
2024-01-29 05:00:00,11.1,98,3.0
2024-01-29 06:00:00,10.1,97,6.5
2024-01-29 07:00:00,12.4,87,2.6
2024-01-29 08:00:00,14.2,85,3.9
2024-01-29 09:00:00,16.7,70,3.1
2024-01-29 10:00:00,19.9,48,5.8
2024-01-29 11:00:00,22.3,34,11.8
2024-01-29 12:00:00,23.6,29,17.1
2024-01-29 13:00:00,24.6,26,16.6
2024-01-29 14:00:00,24.4,26,15.9
2024-01-29 15:00:00,24.0,26,15.9
2024-01-29 16:00:00,22.5,30,13.3
2024-01-29 17:00:00,20.5,38,11.9
2024-01-29 18:00:00,18.0,48,6.7
2024-01-29 19:00:00,15.9,57,7.6
2024-01-29 20:00:00,13.6,76,6.6
2024-01-29 21:00:00,12.9,80,6.7
2024-01-29 22:00:00,11.5,87,6.1
2024-01-29 23:00:00,10.9,89,6.3
2024-01-30 00:00:00,10.0,93,6.7
2024-01-30 01:00:00,9.8,93,5.9
2024-01-30 02:00:00,9.9,92,4.7
2024-01-30 03:00:00,9.4,94,3.3
2024-01-30 04:00:00,9.1,95,2.9
2024-01-30 05:00:00,9.4,95,1.5
2024-01-30 06:00:00,10.1,91,2.6
2024-01-30 07:00:00,10.6,89,3.3
2024-01-30 08:00:00,13.9,74,1.3
2024-01-30 09:00:00,17.4,56,4.0
2024-01-30 10:00:00,20.5,39,6.9
2024-01-30 11:00:00,22.5,31,13.7
2024-01-30 12:00:00,23.2,32,19.3
2024-01-30 13:00:00,24.1,30,17.5
2024-01-30 14:00:00,24.7,27,14.7
2024-01-30 15:00:00,23.6,30,12.6
2024-01-30 16:00:00,22.2,34,12.5
2024-01-30 17:00:00,20.1,42,8.0
2024-01-30 18:00:00,17.0,59,5.4
2024-01-30 19:00:00,15.6,62,5.4
2024-01-30 20:00:00,13.9,75,5.4
2024-01-30 21:00:00,12.4,85,4.7
2024-01-30 22:00:00,11.9,88,4.0
2024-01-30 23:00:00,11.5,89,2.1
2024-01-31 00:00:00,10.0,94,3.1
2024-01-31 01:00:00,8.9,97,4.3
2024-01-31 02:00:00,9.2,97,3.4
2024-01-31 03:00:00,8.2,99,3.9
2024-01-31 04:00:00,7.5,100,3.3
2024-01-31 05:00:00,7.6,100,2.6
2024-01-31 06:00:00,7.5,100,2.3
2024-01-31 07:00:00,9.0,95,2.3
2024-01-31 08:00:00,14.0,74,1.1
2024-01-31 09:00:00,17.5,59,1.5
2024-01-31 10:00:00,20.4,49,5.2
2024-01-31 11:00:00,22.4,40,7.8
2024-01-31 12:00:00,23.2,36,7.8
2024-01-31 13:00:00,23.9,35,7.8
2024-01-31 14:00:00,23.3,38,9.5
2024-01-31 15:00:00,21.5,45,12.2
2024-01-31 16:00:00,19.7,51,6.9
2024-01-31 17:00:00,17.9,64,9.1
2024-01-31 18:00:00,15.1,89,1.0
2024-01-31 19:00:00,13.7,100,2.5
2024-01-31 20:00:00,14.6,88,0.8
2024-01-31 21:00:00,13.6,93,4.4
2024-01-31 22:00:00,12.9,93,4.3
2024-01-31 23:00:00,12.6,92,5.1
2024-02-01 00:00:00,11.9,95,6.4
2024-02-01 01:00:00,12.9,92,2.3
2024-02-01 02:00:00,12.8,94,0.7
2024-02-01 03:00:00,11.8,98,1.1
2024-02-01 04:00:00,10.9,100,3.2
2024-02-01 05:00:00,11.2,99,2.5
2024-02-01 06:00:00,10.9,100,4.8
2024-02-01 07:00:00,11.4,99,1.9
2024-02-01 08:00:00,14.7,83,3.4
2024-02-01 09:00:00,16.5,72,2.2
2024-02-01 10:00:00,19.5,57,4.4
2024-02-01 11:00:00,21.5,48,3.4
2024-02-01 12:00:00,23.1,41,4.4
2024-02-01 13:00:00,22.5,41,10.3
2024-02-01 14:00:00,21.2,47,11.7
2024-02-01 15:00:00,20.8,47,8.2
2024-02-01 16:00:00,19.0,54,3.6
2024-02-01 17:00:00,16.5,77,4.0
2024-02-01 18:00:00,15.4,86,2.9
2024-02-01 19:00:00,13.9,95,3.0
2024-02-01 20:00:00,14.6,87,3.6
2024-02-01 21:00:00,13.1,97,4.8
2024-02-01 22:00:00,12.9,100,3.6
2024-02-01 23:00:00,11.7,100,4.0
2024-02-02 00:00:00,12.4,98,2.5
2024-02-02 01:00:00,11.4,100,3.2
2024-02-02 02:00:00,12.2,96,2.8
2024-02-02 03:00:00,12.2,96,1.5
2024-02-02 04:00:00,11.7,99,0.8
2024-02-02 05:00:00,11.8,99,1.1
2024-02-02 06:00:00,11.6,99,2.1
2024-02-02 07:00:00,12.4,95,0.8
2024-02-02 08:00:00,14.4,87,2.2
2024-02-02 09:00:00,15.9,77,3.3
2024-02-02 10:00:00,17.3,69,2.4
2024-02-02 11:00:00,18.9,60,3.1
2024-02-02 12:00:00,21.0,52,5.0
2024-02-02 13:00:00,19.2,58,10.8
2024-02-02 14:00:00,19.1,57,5.1
2024-02-02 15:00:00,19.6,53,3.3
2024-02-02 16:00:00,18.9,55,6.1
2024-02-02 17:00:00,18.0,60,5.2
2024-02-02 18:00:00,15.1,81,8.8
2024-02-02 19:00:00,14.4,88,1.5
2024-02-02 20:00:00,13.9,92,2.3
2024-02-02 21:00:00,12.9,97,3.1
2024-02-02 22:00:00,11.9,100,4.1
2024-02-02 23:00:00,10.9,100,3.2
2024-02-03 00:00:00,10.6,99,3.0
2024-02-03 01:00:00,10.8,100,2.5
2024-02-03 02:00:00,11.3,99,3.7
2024-02-03 03:00:00,11.4,98,2.5
2024-02-03 04:00:00,11.4,97,1.6
2024-02-03 05:00:00,11.3,99,2.3
2024-02-03 06:00:00,11.6,98,1.3
2024-02-03 07:00:00,11.6,98,0.5
2024-02-03 08:00:00,15.1,78,1.5
2024-02-03 09:00:00,17.3,65,2.4
2024-02-03 10:00:00,19.4,55,1.5
2024-02-03 11:00:00,21.8,44,6.0
2024-02-03 12:00:00,21.5,45,10.5
2024-02-03 13:00:00,20.3,51,12.5
2024-02-03 14:00:00,21.5,47,11.7
2024-02-03 15:00:00,20.2,51,7.4
2024-02-03 16:00:00,19.0,57,10.3
2024-02-03 17:00:00,16.8,75,0.4
2024-02-03 18:00:00,14.9,98,1.5
2024-02-03 19:00:00,13.9,100,1.4
2024-02-03 20:00:00,13.5,99,2.6
2024-02-03 21:00:00,13.1,99,2.5
2024-02-03 22:00:00,12.5,99,4.1
2024-02-03 23:00:00,11.7,99,5.4
2024-02-04 00:00:00,11.4,99,4.3
2024-02-04 01:00:00,12.0,99,0.7
2024-02-04 02:00:00,10.8,100,5.2
2024-02-04 03:00:00,11.4,99,4.2
2024-02-04 04:00:00,11.2,99,3.6
2024-02-04 05:00:00,11.4,99,3.0
2024-02-04 06:00:00,11.6,99,2.9
2024-02-04 07:00:00,12.0,99,1.1
2024-02-04 08:00:00,13.1,96,0.0
2024-02-04 09:00:00,14.9,87,2.1
2024-02-04 10:00:00,15.5,82,2.3
2024-02-04 11:00:00,18.6,64,4.4
2024-02-04 12:00:00,20.7,53,7.2
2024-02-04 13:00:00,17.8,62,7.2
2024-02-04 14:00:00,16.8,76,5.3
2024-02-04 15:00:00,16.4,95,2.7
2024-02-04 16:00:00,16.8,77,2.1
2024-02-04 17:00:00,16.6,87,4.4
2024-02-04 18:00:00,14.4,95,5.3
2024-02-04 19:00:00,13.1,97,1.6
2024-02-04 20:00:00,13.4,99,3.4
2024-02-04 21:00:00,13.0,100,3.1
2024-02-04 22:00:00,12.7,99,3.9
2024-02-04 23:00:00,12.5,99,3.1
2024-02-05 00:00:00,11.2,100,5.2
2024-02-05 01:00:00,12.1,98,2.6
2024-02-05 02:00:00,11.4,99,1.6
2024-02-05 03:00:00,12.1,97,1.0
2024-02-05 04:00:00,11.9,100,0.7
2024-02-05 05:00:00,11.9,99,1.8
2024-02-05 06:00:00,11.7,100,1.6
2024-02-05 07:00:00,11.9,98,1.8
2024-02-05 08:00:00,13.2,91,2.3
2024-02-05 09:00:00,14.8,84,3.1
2024-02-05 10:00:00,16.4,75,1.3
2024-02-05 11:00:00,17.8,67,4.4
2024-02-05 12:00:00,18.6,63,5.9
2024-02-05 13:00:00,19.3,58,7.5
2024-02-05 14:00:00,18.2,62,11.2
2024-02-05 15:00:00,17.8,65,8.6
2024-02-05 16:00:00,18.0,63,7.8
2024-02-05 17:00:00,17.4,66,7.6
2024-02-05 18:00:00,15.0,83,7.1
2024-02-05 19:00:00,13.6,88,6.2
2024-02-05 20:00:00,13.6,91,4.3
2024-02-05 21:00:00,13.4,92,1.8
2024-02-05 22:00:00,12.2,95,3.1
2024-02-05 23:00:00,10.3,98,3.2
2024-02-06 00:00:00,10.1,99,4.3
2024-02-06 01:00:00,10.3,97,4.3
2024-02-06 02:00:00,10.5,96,4.8
2024-02-06 03:00:00,9.9,97,4.4
2024-02-06 04:00:00,11.1,93,2.1
2024-02-06 05:00:00,10.1,96,3.1
2024-02-06 06:00:00,8.9,100,3.1
2024-02-06 07:00:00,10.2,98,2.6
2024-02-06 08:00:00,13.3,89,2.3
2024-02-06 09:00:00,15.4,78,2.4
2024-02-06 10:00:00,18.3,65,1.8
2024-02-06 11:00:00,20.4,55,4.0
2024-02-06 12:00:00,20.0,54,8.5
2024-02-06 13:00:00,18.4,60,3.2
2024-02-06 14:00:00,16.8,71,3.7
2024-02-06 15:00:00,17.0,76,2.6
2024-02-06 16:00:00,17.4,69,3.2
2024-02-06 17:00:00,16.9,72,5.1
2024-02-06 18:00:00,15.3,82,3.5
2024-02-06 19:00:00,13.8,92,2.9
2024-02-06 20:00:00,12.4,97,4.0
2024-02-06 21:00:00,11.9,98,2.2
2024-02-06 22:00:00,11.6,97,3.7
2024-02-06 23:00:00,10.9,98,2.5
2024-02-07 00:00:00,11.2,97,4.3
2024-02-07 01:00:00,10.6,98,4.6
2024-02-07 02:00:00,10.9,98,3.8
2024-02-07 03:00:00,9.1,99,5.8
2024-02-07 04:00:00,9.1,100,3.8
2024-02-07 05:00:00,8.6,100,4.0
2024-02-07 06:00:00,8.8,100,1.8
2024-02-07 07:00:00,9.9,97,2.8
2024-02-07 08:00:00,13.6,85,3.3
2024-02-07 09:00:00,15.9,73,3.8
2024-02-07 10:00:00,17.6,65,4.7
2024-02-07 11:00:00,20.3,52,5.0
2024-02-07 12:00:00,21.9,46,6.7
2024-02-07 13:00:00,21.0,51,9.2
2024-02-07 14:00:00,19.3,61,7.3
2024-02-07 15:00:00,17.8,74,1.5
2024-02-07 16:00:00,17.5,84,1.8
2024-02-07 17:00:00,17.0,79,2.3
2024-02-07 18:00:00,14.8,97,4.6
2024-02-07 19:00:00,14.4,94,1.3
2024-02-07 20:00:00,12.7,90,4.5
2024-02-07 21:00:00,11.9,95,4.2
2024-02-07 22:00:00,10.7,99,2.2
2024-02-07 23:00:00,10.6,99,2.3
2024-02-08 00:00:00,11.1,97,2.3
2024-02-08 01:00:00,11.2,96,3.1
2024-02-08 02:00:00,11.8,93,1.5
2024-02-08 03:00:00,11.6,96,2.1
2024-02-08 04:00:00,11.4,97,2.2
2024-02-08 05:00:00,11.1,98,3.2
2024-02-08 06:00:00,10.9,97,3.5
2024-02-08 07:00:00,11.7,93,0.4
2024-02-08 08:00:00,14.2,82,3.9
2024-02-08 09:00:00,17.1,66,4.3
2024-02-08 10:00:00,18.9,60,4.7
2024-02-08 11:00:00,20.8,53,5.8
2024-02-08 12:00:00,22.1,48,3.9
2024-02-08 13:00:00,22.0,47,3.6
2024-02-08 14:00:00,21.3,50,6.2
2024-02-08 15:00:00,20.8,52,7.3
2024-02-08 16:00:00,19.4,58,7.9
2024-02-08 17:00:00,17.8,68,9.4
2024-02-08 18:00:00,15.9,80,6.6
2024-02-08 19:00:00,15.2,86,4.3
2024-02-08 20:00:00,14.5,89,3.1
2024-02-08 21:00:00,12.3,97,4.1
2024-02-08 22:00:00,12.1,98,3.7
2024-02-08 23:00:00,12.3,96,4.3
2024-02-09 00:00:00,11.9,97,4.0
2024-02-09 01:00:00,11.4,99,3.4
2024-02-09 02:00:00,10.4,100,4.1
2024-02-09 03:00:00,10.6,100,3.3
2024-02-09 04:00:00,10.1,100,2.6
2024-02-09 05:00:00,10.1,100,2.8
2024-02-09 06:00:00,9.5,100,3.8
2024-02-09 07:00:00,10.6,97,3.1
2024-02-09 08:00:00,14.4,82,1.8
2024-02-09 09:00:00,16.7,72,3.4
2024-02-09 10:00:00,18.8,64,5.1
2024-02-09 11:00:00,20.6,54,5.6
2024-02-09 12:00:00,21.9,50,7.7
2024-02-09 13:00:00,22.0,49,8.4
2024-02-09 14:00:00,22.3,48,9.2
2024-02-09 15:00:00,22.1,48,7.2
2024-02-09 16:00:00,21.6,50,6.9
2024-02-09 17:00:00,19.7,60,7.6
2024-02-09 18:00:00,16.9,77,4.8
2024-02-09 19:00:00,14.7,88,4.3
2024-02-09 20:00:00,13.8,90,6.3
2024-02-09 21:00:00,13.1,94,5.2
2024-02-09 22:00:00,12.4,95,4.5
2024-02-09 23:00:00,11.7,95,6.3
2024-02-10 00:00:00,11.8,95,5.6
2024-02-10 01:00:00,12.3,92,3.7
2024-02-10 02:00:00,12.6,89,1.5
2024-02-10 03:00:00,12.4,89,1.1
2024-02-10 04:00:00,11.8,93,2.5
2024-02-10 05:00:00,11.9,92,1.3
2024-02-10 06:00:00,11.7,95,1.3
2024-02-10 07:00:00,12.1,94,0.8
2024-02-10 08:00:00,14.2,90,3.6
2024-02-10 09:00:00,15.8,84,2.5
2024-02-10 10:00:00,17.7,74,2.5
2024-02-10 11:00:00,18.6,69,5.4
2024-02-10 12:00:00,19.8,64,7.0
2024-02-10 13:00:00,20.9,56,10.4
2024-02-10 14:00:00,21.5,52,10.7
2024-02-10 15:00:00,21.4,52,11.5
2024-02-10 16:00:00,20.4,56,11.3
2024-02-10 17:00:00,19.2,60,10.0
2024-02-10 18:00:00,16.6,74,6.4
2024-02-10 19:00:00,14.6,83,6.4
2024-02-10 20:00:00,11.4,95,5.1
2024-02-10 21:00:00,10.7,96,5.1
2024-02-10 22:00:00,10.4,96,4.0
2024-02-10 23:00:00,10.5,96,3.7
2024-02-11 00:00:00,9.9,97,3.7
2024-02-11 01:00:00,9.2,97,3.7
2024-02-11 02:00:00,8.1,97,3.2
2024-02-11 03:00:00,7.3,98,2.2
2024-02-11 04:00:00,6.9,99,2.2
2024-02-11 05:00:00,6.4,99,2.5
2024-02-11 06:00:00,6.4,99,1.8
2024-02-11 07:00:00,8.1,95,2.7
2024-02-11 08:00:00,13.6,75,2.2
2024-02-11 09:00:00,16.3,65,3.6
2024-02-11 10:00:00,18.2,57,2.2
2024-02-11 11:00:00,19.1,54,1.8
2024-02-11 12:00:00,20.1,51,3.6
2024-02-11 13:00:00,21.2,48,6.2
2024-02-11 14:00:00,22.1,43,7.6
2024-02-11 15:00:00,22.5,42,9.2
2024-02-11 16:00:00,22.0,43,9.7
2024-02-11 17:00:00,19.8,52,10.6
2024-02-11 18:00:00,17.0,68,8.4
2024-02-11 19:00:00,14.2,84,5.4
2024-02-11 20:00:00,11.8,91,4.6
2024-02-11 21:00:00,11.1,95,4.8
2024-02-11 22:00:00,10.9,96,4.3
2024-02-11 23:00:00,10.6,97,2.8
2024-02-12 00:00:00,10.9,96,3.1
2024-02-12 01:00:00,10.4,98,2.8
2024-02-12 02:00:00,9.6,99,3.4
2024-02-12 03:00:00,9.2,99,2.8
2024-02-12 04:00:00,8.6,99,2.7
2024-02-12 05:00:00,8.0,99,2.6
2024-02-12 06:00:00,7.5,99,2.8
2024-02-12 07:00:00,9.1,93,3.3
2024-02-12 08:00:00,12.9,76,1.5
2024-02-12 09:00:00,15.8,65,1.0
2024-02-12 10:00:00,18.5,56,2.9
2024-02-12 11:00:00,20.8,47,5.3
2024-02-12 12:00:00,22.0,40,7.3
2024-02-12 13:00:00,23.3,37,7.6
2024-02-12 14:00:00,23.8,37,6.2
2024-02-12 15:00:00,22.4,43,3.7
2024-02-12 16:00:00,21.0,47,7.7
2024-02-12 17:00:00,18.6,63,10.9
2024-02-12 18:00:00,16.4,80,9.3
2024-02-12 19:00:00,14.2,89,8.5
2024-02-12 20:00:00,12.5,94,4.7
2024-02-12 21:00:00,11.7,96,5.6
2024-02-12 22:00:00,11.1,97,6.0
2024-02-12 23:00:00,10.5,98,3.4
2024-02-13 00:00:00,10.2,98,3.3
2024-02-13 01:00:00,10.6,98,1.4
2024-02-13 02:00:00,9.6,99,1.8
2024-02-13 03:00:00,9.2,100,1.4
2024-02-13 04:00:00,8.4,100,1.9
2024-02-13 05:00:00,8.3,100,2.2
2024-02-13 06:00:00,7.9,100,4.1
2024-02-13 07:00:00,9.4,100,3.9
2024-02-13 08:00:00,12.8,86,5.2
2024-02-13 09:00:00,16.4,67,4.1
2024-02-13 10:00:00,18.9,54,3.1
2024-02-13 11:00:00,20.8,45,2.5
2024-02-13 12:00:00,22.6,38,2.8
2024-02-13 13:00:00,23.5,35,4.4
2024-02-13 14:00:00,24.2,35,6.4
2024-02-13 15:00:00,23.5,36,5.5
2024-02-13 16:00:00,21.6,43,6.0
2024-02-13 17:00:00,19.0,57,8.2
2024-02-13 18:00:00,16.4,72,6.2
2024-02-13 19:00:00,15.1,79,8.6
2024-02-13 20:00:00,13.4,91,6.9
2024-02-13 21:00:00,12.8,96,2.6
2024-02-13 22:00:00,11.8,97,4.6
2024-02-13 23:00:00,12.2,96,3.4
2024-02-14 00:00:00,11.3,98,2.8
2024-02-14 01:00:00,10.8,99,3.6
2024-02-14 02:00:00,9.6,99,3.7
2024-02-14 03:00:00,9.6,99,2.8
2024-02-14 04:00:00,9.4,99,2.3
2024-02-14 05:00:00,9.0,99,3.9
2024-02-14 06:00:00,8.1,98,3.3
2024-02-14 07:00:00,9.6,92,3.6
2024-02-14 08:00:00,13.4,75,2.2
2024-02-14 09:00:00,16.5,59,5.4
2024-02-14 10:00:00,19.5,46,11.0
2024-02-14 11:00:00,20.5,45,12.5
2024-02-14 12:00:00,20.1,48,10.7
2024-02-14 13:00:00,20.1,49,10.0
2024-02-14 14:00:00,19.9,50,8.4
2024-02-14 15:00:00,20.6,47,7.5
2024-02-14 16:00:00,20.0,50,8.5
2024-02-14 17:00:00,18.8,55,8.9
2024-02-14 18:00:00,15.8,70,4.9
2024-02-14 19:00:00,13.2,85,4.6
2024-02-14 20:00:00,12.7,86,4.3
2024-02-14 21:00:00,12.0,90,4.4
2024-02-14 22:00:00,10.8,94,4.3
2024-02-14 23:00:00,10.4,95,4.3
2024-02-15 00:00:00,10.2,96,3.8
2024-02-15 01:00:00,9.6,96,4.0
2024-02-15 02:00:00,8.7,97,3.2
2024-02-15 03:00:00,8.9,96,3.5
2024-02-15 04:00:00,9.6,93,3.1
2024-02-15 05:00:00,9.5,95,5.4
2024-02-15 06:00:00,10.1,93,5.4
2024-02-15 07:00:00,12.3,82,5.8
2024-02-15 08:00:00,15.4,70,9.0
2024-02-15 09:00:00,17.4,62,9.5
2024-02-15 10:00:00,19.8,53,10.9
2024-02-15 11:00:00,20.4,51,12.3
2024-02-15 12:00:00,21.6,47,12.5
2024-02-15 13:00:00,21.5,48,13.0
2024-02-15 14:00:00,21.5,49,13.0
2024-02-15 15:00:00,21.2,50,11.8
2024-02-15 16:00:00,20.6,51,12.8
2024-02-15 17:00:00,18.9,60,13.9
2024-02-15 18:00:00,17.0,68,10.5
2024-02-15 19:00:00,15.4,76,7.9
2024-02-15 20:00:00,13.0,90,4.4
2024-02-15 21:00:00,12.6,92,4.2
2024-02-15 22:00:00,11.9,95,3.3
2024-02-15 23:00:00,11.7,96,3.9
2024-02-16 00:00:00,11.6,97,5.4
2024-02-16 01:00:00,10.9,98,3.5
2024-02-16 02:00:00,10.6,99,3.6
2024-02-16 03:00:00,11.0,98,2.5
2024-02-16 04:00:00,10.9,98,2.3
2024-02-16 05:00:00,11.3,96,3.7
2024-02-16 06:00:00,11.4,95,1.8
2024-02-16 07:00:00,12.1,91,2.1
2024-02-16 08:00:00,14.6,80,3.3
2024-02-16 09:00:00,17.3,65,5.6
2024-02-16 10:00:00,19.0,57,6.9
2024-02-16 11:00:00,20.5,52,10.9
2024-02-16 12:00:00,20.0,56,11.5
2024-02-16 13:00:00,20.0,57,12.7
2024-02-16 14:00:00,20.6,55,11.5
2024-02-16 15:00:00,20.2,56,11.5
2024-02-16 16:00:00,19.5,58,13.8
2024-02-16 17:00:00,18.2,63,14.1
2024-02-16 18:00:00,15.9,74,12.6
2024-02-16 19:00:00,14.4,83,9.8
2024-02-16 20:00:00,12.4,94,4.6
2024-02-16 21:00:00,12.8,94,2.6
2024-02-16 22:00:00,11.9,98,3.6
2024-02-16 23:00:00,11.8,99,1.5
2024-02-17 00:00:00,12.0,99,1.8
2024-02-17 01:00:00,12.4,99,1.6
2024-02-17 02:00:00,12.4,98,1.3
2024-02-17 03:00:00,12.7,95,1.8
2024-02-17 04:00:00,12.1,97,1.1
2024-02-17 05:00:00,12.0,98,1.8
2024-02-17 06:00:00,12.1,97,2.9
2024-02-17 07:00:00,13.1,95,0.8
2024-02-17 08:00:00,15.0,86,4.2
2024-02-17 09:00:00,16.4,81,5.8
2024-02-17 10:00:00,18.6,67,6.6
2024-02-17 11:00:00,20.0,58,9.1
2024-02-17 12:00:00,19.6,61,10.1
2024-02-17 13:00:00,20.2,58,9.8
2024-02-17 14:00:00,20.4,55,10.7
2024-02-17 15:00:00,19.2,62,12.0
2024-02-17 16:00:00,18.6,63,12.2
2024-02-17 17:00:00,18.0,65,11.2
2024-02-17 18:00:00,15.9,76,8.8
2024-02-17 19:00:00,14.4,83,10.4
2024-02-17 20:00:00,12.6,92,5.7
2024-02-17 21:00:00,12.1,94,3.9
2024-02-17 22:00:00,11.4,96,4.0
2024-02-17 23:00:00,11.1,98,4.3
2024-02-18 00:00:00,10.5,99,4.0
2024-02-18 01:00:00,10.1,99,3.0
2024-02-18 02:00:00,9.6,100,2.4
2024-02-18 03:00:00,9.3,100,2.6
2024-02-18 04:00:00,8.9,100,3.3
2024-02-18 05:00:00,8.9,99,2.7
2024-02-18 06:00:00,8.4,99,1.9
2024-02-18 07:00:00,9.7,94,2.3
2024-02-18 08:00:00,14.0,78,1.8
2024-02-18 09:00:00,17.5,64,3.4
2024-02-18 10:00:00,19.2,56,5.4
2024-02-18 11:00:00,20.3,51,7.5
2024-02-18 12:00:00,21.6,44,10.9
2024-02-18 13:00:00,22.4,41,10.5
2024-02-18 14:00:00,23.0,39,10.8
2024-02-18 15:00:00,23.2,37,9.9
2024-02-18 16:00:00,23.1,37,7.9
2024-02-18 17:00:00,21.9,40,8.8
2024-02-18 18:00:00,17.2,65,6.3
2024-02-18 19:00:00,14.1,80,5.5
2024-02-18 20:00:00,12.1,91,4.4
2024-02-18 21:00:00,11.3,96,4.8
2024-02-18 22:00:00,10.5,98,2.9
2024-02-18 23:00:00,9.1,98,1.4
2024-02-19 00:00:00,8.6,100,1.6
2024-02-19 01:00:00,7.9,100,1.0
2024-02-19 02:00:00,8.1,99,3.9
2024-02-19 03:00:00,7.8,99,1.6
2024-02-19 04:00:00,7.8,100,3.0
2024-02-19 05:00:00,7.4,100,2.7
2024-02-19 06:00:00,6.9,99,1.0
2024-02-19 07:00:00,7.6,98,1.8
2024-02-19 08:00:00,13.9,72,3.2
2024-02-19 09:00:00,16.8,70,5.4
2024-02-19 10:00:00,20.0,51,3.6
2024-02-19 11:00:00,22.5,37,2.3
2024-02-19 12:00:00,23.9,33,1.6
2024-02-19 13:00:00,24.8,31,5.3
2024-02-19 14:00:00,23.0,40,13.8
2024-02-19 15:00:00,21.0,55,16.6
2024-02-19 16:00:00,19.6,60,14.3
2024-02-19 17:00:00,18.7,63,10.8
2024-02-19 18:00:00,16.4,78,6.9
2024-02-19 19:00:00,15.1,88,6.9
2024-02-19 20:00:00,13.6,92,4.4
2024-02-19 21:00:00,13.0,92,1.9
2024-02-19 22:00:00,12.4,96,1.1
2024-02-19 23:00:00,10.2,100,3.3
2024-02-20 00:00:00,9.4,100,3.2
2024-02-20 01:00:00,8.2,100,3.3
2024-02-20 02:00:00,8.3,99,2.6
2024-02-20 03:00:00,8.1,99,1.5
2024-02-20 04:00:00,8.1,99,0.8
2024-02-20 05:00:00,7.9,99,2.3
2024-02-20 06:00:00,8.4,100,3.3
2024-02-20 07:00:00,9.4,96,1.8
2024-02-20 08:00:00,13.4,85,3.1
2024-02-20 09:00:00,16.2,70,3.9
2024-02-20 10:00:00,19.3,57,2.2
2024-02-20 11:00:00,21.9,46,1.9
2024-02-20 12:00:00,23.6,38,3.7
2024-02-20 13:00:00,24.0,36,9.6
